2026-02-19T21:18:00.215149+01:00,  soc=32.0,  volt=47.15,  volt_delta=-5.65, volt_rate_per_min=-5.65, volt_status=CRITICAL_EMERGENCY, batt_w=57.0,  batt_mode=discharge,  batt_discharge_w=57.0,  batt_charge_w=0,  load_w=3448.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=44, volt_penalty_a=15, voltage_protected_limit_a=29, soc_power_w=2082, is_critical_soc=False
2026-02-20T15:24:00.217240+01:00,  soc=90.0,  volt=52.85,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=-1.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=1.0,  load_w=2376.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3171, is_critical_soc=False
2026-02-20T15:25:00.215346+01:00,  soc=90.0,  volt=52.85,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=-1.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=1.0,  load_w=2337.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3171, is_critical_soc=False
2026-02-20T15:26:00.215558+01:00,  soc=90.0,  volt=52.85,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=-1.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=1.0,  load_w=2337.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3171, is_critical_soc=False
2026-02-20T15:27:00.215553+01:00,  soc=90.0,  volt=52.85,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=-1.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=1.0,  load_w=2337.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3171, is_critical_soc=False
2026-02-20T15:28:00.215010+01:00,  soc=90.0,  volt=52.85,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=-1.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=1.0,  load_w=2337.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3171, is_critical_soc=False
2026-02-20T15:29:00.214895+01:00,  soc=90.0,  volt=52.85,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=0.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=0,  load_w=2342.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3171, is_critical_soc=False
2026-02-20T15:30:00.215010+01:00,  soc=90.0,  volt=52.85,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=0.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=0,  load_w=2342.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3171, is_critical_soc=False
2026-02-20T15:31:00.214887+01:00,  soc=90.0,  volt=52.85,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=0.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=0,  load_w=2342.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3171, is_critical_soc=False
2026-02-20T15:32:00.215015+01:00,  soc=90.0,  volt=52.85,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=0.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=0,  load_w=2342.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3171, is_critical_soc=False
2026-02-20T15:33:00.214885+01:00,  soc=90.0,  volt=52.85,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=0.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=0,  load_w=2342.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3171, is_critical_soc=False
2026-02-20T15:34:00.215188+01:00,  soc=90.0,  volt=52.85,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=0.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=0,  load_w=2342.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3171, is_critical_soc=False
2026-02-20T15:35:00.214906+01:00,  soc=90.0,  volt=52.85,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=0.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=0,  load_w=2326.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3171, is_critical_soc=False
2026-02-20T15:36:00.214740+01:00,  soc=90.0,  volt=52.85,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=0.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=0,  load_w=2326.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3171, is_critical_soc=False
2026-02-20T15:37:00.214716+01:00,  soc=90.0,  volt=52.85,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=0.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=0,  load_w=2326.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3171, is_critical_soc=False
2026-02-20T15:38:00.215566+01:00,  soc=90.0,  volt=52.85,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=0.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=0,  load_w=2326.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3171, is_critical_soc=False
2026-02-20T15:39:00.215424+01:00,  soc=90.0,  volt=52.84,  volt_delta=0.04, volt_rate_per_min=0.04, volt_status=NORMAL, batt_w=-2.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=2.0,  load_w=2326.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3170, is_critical_soc=False
2026-02-20T15:40:00.215039+01:00,  soc=90.0,  volt=52.84,  volt_delta=0.04, volt_rate_per_min=0.04, volt_status=NORMAL, batt_w=-2.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=2.0,  load_w=2322.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3170, is_critical_soc=False
2026-02-20T15:41:00.215034+01:00,  soc=90.0,  volt=52.84,  volt_delta=0.04, volt_rate_per_min=0.04, volt_status=NORMAL, batt_w=-2.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=2.0,  load_w=2322.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3170, is_critical_soc=False
2026-02-20T15:42:00.214581+01:00,  soc=90.0,  volt=52.84,  volt_delta=0.04, volt_rate_per_min=0.04, volt_status=NORMAL, batt_w=-2.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=2.0,  load_w=2322.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3170, is_critical_soc=False
2026-02-20T15:43:00.216081+01:00,  soc=90.0,  volt=52.84,  volt_delta=0.04, volt_rate_per_min=0.04, volt_status=NORMAL, batt_w=-2.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=2.0,  load_w=2322.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3170, is_critical_soc=False
2026-02-20T15:44:00.215135+01:00,  soc=90.0,  volt=52.84,  volt_delta=0.04, volt_rate_per_min=0.04, volt_status=NORMAL, batt_w=-2.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=2.0,  load_w=2322.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3170, is_critical_soc=False
2026-02-20T15:45:00.214749+01:00,  soc=90.0,  volt=52.84,  volt_delta=0.04, volt_rate_per_min=0.04, volt_status=NORMAL, batt_w=-2.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=2.0,  load_w=2325.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3170, is_critical_soc=False
2026-02-20T15:46:00.214667+01:00,  soc=90.0,  volt=52.84,  volt_delta=0.04, volt_rate_per_min=0.04, volt_status=NORMAL, batt_w=-2.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=2.0,  load_w=2325.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3170, is_critical_soc=False
2026-02-20T15:47:00.215482+01:00,  soc=90.0,  volt=52.84,  volt_delta=0.04, volt_rate_per_min=0.04, volt_status=NORMAL, batt_w=-2.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=2.0,  load_w=2325.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3170, is_critical_soc=False
2026-02-20T15:48:00.214677+01:00,  soc=90.0,  volt=52.84,  volt_delta=0.04, volt_rate_per_min=0.04, volt_status=NORMAL, batt_w=-2.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=2.0,  load_w=2325.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3170, is_critical_soc=False
2026-02-20T15:49:00.215057+01:00,  soc=90.0,  volt=52.84,  volt_delta=0.04, volt_rate_per_min=0.04, volt_status=NORMAL, batt_w=0.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=0,  load_w=2325.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3170, is_critical_soc=False
2026-02-20T15:50:00.215520+01:00,  soc=90.0,  volt=52.84,  volt_delta=0.04, volt_rate_per_min=0.04, volt_status=NORMAL, batt_w=0.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=0,  load_w=2325.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3170, is_critical_soc=False
2026-02-20T15:51:00.214824+01:00,  soc=90.0,  volt=52.84,  volt_delta=0.04, volt_rate_per_min=0.04, volt_status=NORMAL, batt_w=0.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=0,  load_w=2332.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3170, is_critical_soc=False
2026-02-20T15:52:00.215404+01:00,  soc=90.0,  volt=52.84,  volt_delta=0.04, volt_rate_per_min=0.04, volt_status=NORMAL, batt_w=0.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=0,  load_w=2332.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3170, is_critical_soc=False
2026-02-20T15:53:00.214834+01:00,  soc=90.0,  volt=52.84,  volt_delta=0.04, volt_rate_per_min=0.04, volt_status=NORMAL, batt_w=0.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=0,  load_w=2332.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3170, is_critical_soc=False
2026-02-20T15:54:00.214655+01:00,  soc=90.0,  volt=52.84,  volt_delta=0.04, volt_rate_per_min=0.04, volt_status=NORMAL, batt_w=0.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=0,  load_w=2332.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3170, is_critical_soc=False
2026-02-20T15:55:00.215388+01:00,  soc=90.0,  volt=52.84,  volt_delta=0.04, volt_rate_per_min=0.04, volt_status=NORMAL, batt_w=0.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=0,  load_w=2332.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3170, is_critical_soc=False
2026-02-20T15:56:00.215402+01:00,  soc=90.0,  volt=52.84,  volt_delta=0.04, volt_rate_per_min=0.04, volt_status=NORMAL, batt_w=0.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=0,  load_w=2328.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3170, is_critical_soc=False
2026-02-20T15:57:00.215096+01:00,  soc=90.0,  volt=52.84,  volt_delta=0.04, volt_rate_per_min=0.04, volt_status=NORMAL, batt_w=0.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=0,  load_w=2328.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3170, is_critical_soc=False
2026-02-20T15:58:00.214728+01:00,  soc=90.0,  volt=52.84,  volt_delta=0.04, volt_rate_per_min=0.04, volt_status=NORMAL, batt_w=0.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=0,  load_w=2328.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3170, is_critical_soc=False
2026-02-20T15:59:00.214692+01:00,  soc=90.0,  volt=52.82,  volt_delta=0.02, volt_rate_per_min=0.02, volt_status=NORMAL, batt_w=9.0,  batt_mode=idle,  batt_discharge_w=9.0,  batt_charge_w=0,  load_w=2328.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3169, is_critical_soc=False
2026-02-20T16:00:00.215127+01:00,  soc=90.0,  volt=52.82,  volt_delta=0.02, volt_rate_per_min=0.02, volt_status=NORMAL, batt_w=9.0,  batt_mode=idle,  batt_discharge_w=9.0,  batt_charge_w=0,  load_w=2328.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3169, is_critical_soc=False
2026-02-20T16:01:00.215115+01:00,  soc=90.0,  volt=52.82,  volt_delta=0.02, volt_rate_per_min=0.02, volt_status=NORMAL, batt_w=9.0,  batt_mode=idle,  batt_discharge_w=9.0,  batt_charge_w=0,  load_w=2329.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3169, is_critical_soc=False
2026-02-20T16:02:00.215123+01:00,  soc=90.0,  volt=52.82,  volt_delta=0.02, volt_rate_per_min=0.02, volt_status=NORMAL, batt_w=9.0,  batt_mode=idle,  batt_discharge_w=9.0,  batt_charge_w=0,  load_w=2329.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3169, is_critical_soc=False
2026-02-20T16:03:00.215877+01:00,  soc=90.0,  volt=52.82,  volt_delta=0.02, volt_rate_per_min=0.02, volt_status=NORMAL, batt_w=9.0,  batt_mode=idle,  batt_discharge_w=9.0,  batt_charge_w=0,  load_w=2283.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3169, is_critical_soc=False
2026-02-20T16:04:00.215373+01:00,  soc=90.0,  volt=52.82,  volt_delta=0.02, volt_rate_per_min=0.02, volt_status=NORMAL, batt_w=9.0,  batt_mode=idle,  batt_discharge_w=9.0,  batt_charge_w=0,  load_w=2283.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3169, is_critical_soc=False
2026-02-20T16:05:00.215429+01:00,  soc=90.0,  volt=52.82,  volt_delta=0.02, volt_rate_per_min=0.02, volt_status=NORMAL, batt_w=9.0,  batt_mode=idle,  batt_discharge_w=9.0,  batt_charge_w=0,  load_w=2283.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3169, is_critical_soc=False
2026-02-20T16:06:00.215219+01:00,  soc=90.0,  volt=52.82,  volt_delta=0.02, volt_rate_per_min=0.02, volt_status=NORMAL, batt_w=9.0,  batt_mode=idle,  batt_discharge_w=9.0,  batt_charge_w=0,  load_w=2283.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3169, is_critical_soc=False
2026-02-20T16:07:00.215270+01:00,  soc=90.0,  volt=52.82,  volt_delta=0.02, volt_rate_per_min=0.02, volt_status=NORMAL, batt_w=9.0,  batt_mode=idle,  batt_discharge_w=9.0,  batt_charge_w=0,  load_w=2272.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3169, is_critical_soc=False
