2026-02-17T20:58:00.283676+01:00,  soc=34.0,  volt=49.63,  volt_delta=-0.13, volt_rate_per_min=-0.13, volt_status=CAUTION, batt_w=61.0,  batt_mode=discharge,  batt_discharge_w=61.0,  batt_charge_w=0,  load_w=2859.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=47, volt_penalty_a=10, voltage_protected_limit_a=37, soc_power_w=2318, is_critical_soc=False
2026-02-18T09:54:00.283701+01:00,  soc=38.0,  volt=50.56,  volt_delta=0.09, volt_rate_per_min=0.09, volt_status=NORMAL, batt_w=614.0,  batt_mode=discharge,  batt_discharge_w=614.0,  batt_charge_w=0,  load_w=2437.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=12, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=56, volt_penalty_a=0, voltage_protected_limit_a=56, soc_power_w=2852, is_critical_soc=False
2026-02-18T09:55:00.284458+01:00,  soc=38.0,  volt=50.56,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=909.0,  batt_mode=discharge,  batt_discharge_w=909.0,  batt_charge_w=0,  load_w=2437.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=18, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=56, volt_penalty_a=0, voltage_protected_limit_a=56, soc_power_w=2852, is_critical_soc=False
2026-02-18T09:56:00.284043+01:00,  soc=38.0,  volt=50.56,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=909.0,  batt_mode=discharge,  batt_discharge_w=909.0,  batt_charge_w=0,  load_w=2437.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=18, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=56, volt_penalty_a=0, voltage_protected_limit_a=56, soc_power_w=2852, is_critical_soc=False
2026-02-18T09:57:00.283916+01:00,  soc=38.0,  volt=50.56,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=909.0,  batt_mode=discharge,  batt_discharge_w=909.0,  batt_charge_w=0,  load_w=2437.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=18, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=56, volt_penalty_a=0, voltage_protected_limit_a=56, soc_power_w=2852, is_critical_soc=False
2026-02-18T09:58:00.283697+01:00,  soc=38.0,  volt=50.56,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=909.0,  batt_mode=discharge,  batt_discharge_w=909.0,  batt_charge_w=0,  load_w=2446.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=18, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=56, volt_penalty_a=0, voltage_protected_limit_a=56, soc_power_w=2852, is_critical_soc=False
2026-02-18T09:59:00.284074+01:00,  soc=38.0,  volt=50.56,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=909.0,  batt_mode=discharge,  batt_discharge_w=909.0,  batt_charge_w=0,  load_w=2446.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=18, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=56, volt_penalty_a=0, voltage_protected_limit_a=56, soc_power_w=2852, is_critical_soc=False
2026-02-18T10:00:00.284925+01:00,  soc=37.0,  volt=50.37,  volt_delta=-0.19, volt_rate_per_min=-0.19, volt_status=NORMAL, batt_w=909.0,  batt_mode=discharge,  batt_discharge_w=909.0,  batt_charge_w=0,  load_w=2446.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=18, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=54, volt_penalty_a=5, voltage_protected_limit_a=49, soc_power_w=2711, is_critical_soc=False
2026-02-18T10:01:00.284927+01:00,  soc=37.0,  volt=50.71,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=16.0,  batt_mode=idle,  batt_discharge_w=16.0,  batt_charge_w=0,  load_w=2536.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=18, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=53, volt_penalty_a=0, voltage_protected_limit_a=53, soc_power_w=2711, is_critical_soc=False
2026-02-18T10:02:00.284544+01:00,  soc=37.0,  volt=50.43,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=614.0,  batt_mode=discharge,  batt_discharge_w=614.0,  batt_charge_w=0,  load_w=2536.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=12, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=54, volt_penalty_a=5, voltage_protected_limit_a=49, soc_power_w=2711, is_critical_soc=False
2026-02-18T10:03:00.283763+01:00,  soc=37.0,  volt=50.43,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=614.0,  batt_mode=discharge,  batt_discharge_w=614.0,  batt_charge_w=0,  load_w=2573.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=12, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=54, volt_penalty_a=5, voltage_protected_limit_a=49, soc_power_w=2711, is_critical_soc=False
2026-02-18T10:04:00.283489+01:00,  soc=37.0,  volt=50.48,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=613.0,  batt_mode=discharge,  batt_discharge_w=613.0,  batt_charge_w=0,  load_w=2573.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=12, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=54, volt_penalty_a=5, voltage_protected_limit_a=49, soc_power_w=2711, is_critical_soc=False
2026-02-18T10:05:00.283514+01:00,  soc=37.0,  volt=50.48,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=613.0,  batt_mode=discharge,  batt_discharge_w=613.0,  batt_charge_w=0,  load_w=2573.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=12, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=54, volt_penalty_a=5, voltage_protected_limit_a=49, soc_power_w=2711, is_critical_soc=False
2026-02-18T10:06:00.284091+01:00,  soc=37.0,  volt=50.48,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=613.0,  batt_mode=discharge,  batt_discharge_w=613.0,  batt_charge_w=0,  load_w=2573.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=12, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=54, volt_penalty_a=5, voltage_protected_limit_a=49, soc_power_w=2711, is_critical_soc=False
2026-02-18T10:07:00.284204+01:00,  soc=37.0,  volt=50.48,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=613.0,  batt_mode=discharge,  batt_discharge_w=613.0,  batt_charge_w=0,  load_w=2573.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=12, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=54, volt_penalty_a=5, voltage_protected_limit_a=49, soc_power_w=2711, is_critical_soc=False
2026-02-18T10:08:00.283662+01:00,  soc=37.0,  volt=50.48,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=613.0,  batt_mode=discharge,  batt_discharge_w=613.0,  batt_charge_w=0,  load_w=2562.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=12, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=54, volt_penalty_a=5, voltage_protected_limit_a=49, soc_power_w=2711, is_critical_soc=False
2026-02-18T10:09:00.284244+01:00,  soc=36.0,  volt=50.48,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=613.0,  batt_mode=discharge,  batt_discharge_w=613.0,  batt_charge_w=0,  load_w=2562.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=12, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=51, volt_penalty_a=5, voltage_protected_limit_a=46, soc_power_w=2575, is_critical_soc=False
2026-02-18T10:10:00.284312+01:00,  soc=36.0,  volt=50.48,  volt_delta=0.05, volt_rate_per_min=0.05, volt_status=NORMAL, batt_w=613.0,  batt_mode=discharge,  batt_discharge_w=613.0,  batt_charge_w=0,  load_w=2562.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=12, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=51, volt_penalty_a=5, voltage_protected_limit_a=46, soc_power_w=2575, is_critical_soc=False
2026-02-18T10:11:00.284104+01:00,  soc=36.0,  volt=50.48,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=613.0,  batt_mode=discharge,  batt_discharge_w=613.0,  batt_charge_w=0,  load_w=2562.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=12, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=51, volt_penalty_a=5, voltage_protected_limit_a=46, soc_power_w=2575, is_critical_soc=False
2026-02-18T10:12:00.283671+01:00,  soc=36.0,  volt=50.32,  volt_delta=-0.16, volt_rate_per_min=-0.16, volt_status=NORMAL, batt_w=613.0,  batt_mode=discharge,  batt_discharge_w=613.0,  batt_charge_w=0,  load_w=2562.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=12, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=51, volt_penalty_a=5, voltage_protected_limit_a=46, soc_power_w=2575, is_critical_soc=False
2026-02-18T10:13:00.283565+01:00,  soc=36.0,  volt=50.32,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=613.0,  batt_mode=discharge,  batt_discharge_w=613.0,  batt_charge_w=0,  load_w=2562.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=12, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=51, volt_penalty_a=5, voltage_protected_limit_a=46, soc_power_w=2575, is_critical_soc=False
2026-02-18T10:14:00.283808+01:00,  soc=36.0,  volt=50.25,  volt_delta=-0.07, volt_rate_per_min=-0.07, volt_status=NORMAL, batt_w=610.0,  batt_mode=discharge,  batt_discharge_w=610.0,  batt_charge_w=0,  load_w=2530.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=12, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=51, volt_penalty_a=5, voltage_protected_limit_a=46, soc_power_w=2575, is_critical_soc=False
2026-02-18T10:15:00.283859+01:00,  soc=36.0,  volt=50.2,  volt_delta=-0.05, volt_rate_per_min=-0.05, volt_status=NORMAL, batt_w=610.0,  batt_mode=discharge,  batt_discharge_w=610.0,  batt_charge_w=0,  load_w=2522.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=12, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=51, volt_penalty_a=5, voltage_protected_limit_a=46, soc_power_w=2575, is_critical_soc=False
2026-02-18T10:16:00.284012+01:00,  soc=36.0,  volt=50.2,  volt_delta=-0.05, volt_rate_per_min=-0.05, volt_status=NORMAL, batt_w=610.0,  batt_mode=discharge,  batt_discharge_w=610.0,  batt_charge_w=0,  load_w=2629.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=12, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=51, volt_penalty_a=5, voltage_protected_limit_a=46, soc_power_w=2575, is_critical_soc=False
2026-02-18T10:17:00.284317+01:00,  soc=36.0,  volt=50.24,  volt_delta=0.15, volt_rate_per_min=0.15, volt_status=NORMAL, batt_w=309.0,  batt_mode=discharge,  batt_discharge_w=309.0,  batt_charge_w=0,  load_w=2613.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=6, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=51, volt_penalty_a=5, voltage_protected_limit_a=46, soc_power_w=2575, is_critical_soc=False
2026-02-18T10:18:00.284415+01:00,  soc=36.0,  volt=50.21,  volt_delta=0.12, volt_rate_per_min=0.12, volt_status=NORMAL, batt_w=308.0,  batt_mode=discharge,  batt_discharge_w=308.0,  batt_charge_w=0,  load_w=4346.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=6, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=51, volt_penalty_a=5, voltage_protected_limit_a=46, soc_power_w=2575, is_critical_soc=False
2026-02-18T10:19:00.283970+01:00,  soc=35.0,  volt=50.18,  volt_delta=0.1, volt_rate_per_min=0.1, volt_status=NORMAL, batt_w=309.0,  batt_mode=discharge,  batt_discharge_w=309.0,  batt_charge_w=0,  load_w=4332.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=6, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=5, voltage_protected_limit_a=44, soc_power_w=2444, is_critical_soc=False
2026-02-18T10:20:00.284272+01:00,  soc=35.0,  volt=50.18,  volt_delta=0.1, volt_rate_per_min=0.1, volt_status=NORMAL, batt_w=309.0,  batt_mode=discharge,  batt_discharge_w=309.0,  batt_charge_w=0,  load_w=4332.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=6, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=5, voltage_protected_limit_a=44, soc_power_w=2444, is_critical_soc=False
2026-02-18T10:21:00.283387+01:00,  soc=35.0,  volt=50.18,  volt_delta=0.1, volt_rate_per_min=0.1, volt_status=NORMAL, batt_w=309.0,  batt_mode=discharge,  batt_discharge_w=309.0,  batt_charge_w=0,  load_w=4421.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=6, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=5, voltage_protected_limit_a=44, soc_power_w=2444, is_critical_soc=False
2026-02-18T10:22:00.283808+01:00,  soc=35.0,  volt=50.18,  volt_delta=0.1, volt_rate_per_min=0.1, volt_status=NORMAL, batt_w=309.0,  batt_mode=discharge,  batt_discharge_w=309.0,  batt_charge_w=0,  load_w=4421.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=6, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=5, voltage_protected_limit_a=44, soc_power_w=2444, is_critical_soc=False
2026-02-18T10:23:00.283641+01:00,  soc=35.0,  volt=50.18,  volt_delta=0.1, volt_rate_per_min=0.1, volt_status=NORMAL, batt_w=309.0,  batt_mode=discharge,  batt_discharge_w=309.0,  batt_charge_w=0,  load_w=4304.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=6, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=5, voltage_protected_limit_a=44, soc_power_w=2444, is_critical_soc=False
2026-02-18T10:24:00.283870+01:00,  soc=35.0,  volt=50.08,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=309.0,  batt_mode=discharge,  batt_discharge_w=309.0,  batt_charge_w=0,  load_w=4304.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=6, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=5, voltage_protected_limit_a=44, soc_power_w=2444, is_critical_soc=False
2026-02-18T10:25:00.284115+01:00,  soc=35.0,  volt=50.08,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=309.0,  batt_mode=discharge,  batt_discharge_w=309.0,  batt_charge_w=0,  load_w=4314.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=6, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=5, voltage_protected_limit_a=44, soc_power_w=2444, is_critical_soc=False
2026-02-18T10:26:00.284086+01:00,  soc=35.0,  volt=50.08,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=309.0,  batt_mode=discharge,  batt_discharge_w=309.0,  batt_charge_w=0,  load_w=4383.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=6, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=5, voltage_protected_limit_a=44, soc_power_w=2444, is_critical_soc=False
2026-02-18T10:27:00.284239+01:00,  soc=35.0,  volt=50.08,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=309.0,  batt_mode=discharge,  batt_discharge_w=309.0,  batt_charge_w=0,  load_w=4383.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=6, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=5, voltage_protected_limit_a=44, soc_power_w=2444, is_critical_soc=False
2026-02-18T10:28:00.283607+01:00,  soc=35.0,  volt=50.08,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=NORMAL, batt_w=309.0,  batt_mode=discharge,  batt_discharge_w=309.0,  batt_charge_w=0,  load_w=4327.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=6, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=5, voltage_protected_limit_a=44, soc_power_w=2444, is_critical_soc=False
2026-02-18T10:29:00.284159+01:00,  soc=35.0,  volt=49.98,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=309.0,  batt_mode=discharge,  batt_discharge_w=309.0,  batt_charge_w=0,  load_w=4327.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=6, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=10, voltage_protected_limit_a=39, soc_power_w=2444, is_critical_soc=False
2026-02-18T10:30:00.283992+01:00,  soc=35.0,  volt=49.98,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=309.0,  batt_mode=discharge,  batt_discharge_w=309.0,  batt_charge_w=0,  load_w=4304.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=6, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=10, voltage_protected_limit_a=39, soc_power_w=2444, is_critical_soc=False
2026-02-18T10:31:00.283634+01:00,  soc=35.0,  volt=49.98,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=309.0,  batt_mode=discharge,  batt_discharge_w=309.0,  batt_charge_w=0,  load_w=4397.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=6, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=10, voltage_protected_limit_a=39, soc_power_w=2444, is_critical_soc=False
2026-02-18T10:32:00.283479+01:00,  soc=35.0,  volt=49.88,  volt_delta=-0.1, volt_rate_per_min=-0.1, volt_status=CAUTION, batt_w=309.0,  batt_mode=discharge,  batt_discharge_w=309.0,  batt_charge_w=0,  load_w=4456.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=6, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=10, voltage_protected_limit_a=39, soc_power_w=2444, is_critical_soc=False
2026-02-18T10:33:00.284831+01:00,  soc=35.0,  volt=49.88,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=309.0,  batt_mode=discharge,  batt_discharge_w=309.0,  batt_charge_w=0,  load_w=4356.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=6, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=10, voltage_protected_limit_a=39, soc_power_w=2444, is_critical_soc=False
2026-02-18T10:34:00.284034+01:00,  soc=35.0,  volt=49.8,  volt_delta=-0.08, volt_rate_per_min=-0.08, volt_status=CAUTION, batt_w=307.0,  batt_mode=discharge,  batt_discharge_w=307.0,  batt_charge_w=0,  load_w=4356.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=6, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=10, voltage_protected_limit_a=39, soc_power_w=2444, is_critical_soc=False
2026-02-18T10:35:00.284200+01:00,  soc=35.0,  volt=49.8,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=62.0,  batt_mode=discharge,  batt_discharge_w=62.0,  batt_charge_w=0,  load_w=4347.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=10, voltage_protected_limit_a=39, soc_power_w=2444, is_critical_soc=False
2026-02-18T10:36:00.283807+01:00,  soc=35.0,  volt=49.8,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=62.0,  batt_mode=discharge,  batt_discharge_w=62.0,  batt_charge_w=0,  load_w=4439.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=10, voltage_protected_limit_a=39, soc_power_w=2444, is_critical_soc=False
